Name,Salenum,Price,i+1,j,编号,编号（模板）,PRICE,SALENUM,SALE
['康师傅老坛酸菜牛肉面劲爽拉面99克*24袋泡面方便面整箱'],[39566],[16.8],[135],[126],126,,16.8,39566,664708.8
['双汇鸡肉肠65g*50支肉制品即食香肠零食整箱装双汇火腿肠火腿肠'],[16153],[38.6],[136],[126],126,,38.6,16153,623505.8
['冷面正宗韩国风味延边特色朝鲜冷面5包*380克'],[1299],[19.9],[137],[126],126,,19.9,1299,25850.1
['柳州螺蛳粉 305g*5袋  正宗广西柳州螺丝粉 米粉米线铺盖面方便面'],[203496],[25.9],[138],[126],126,,25.9,203496,5270546.4
['鲜肉粽160克/个嘉兴粽子 端午粽早餐粽子零食14只10只6只粽子礼盒'],[45393],[7.48],[139],[126],126,,7.48,45393,339539.64
['【5袋特价】川豫情正宗重庆清真酸辣粉丝3/5/10袋装110克红薯粉丝'],[16013],[7.9],[140],[126],126,,7.9,16013,126502.7
['康师傅方便面劲爽拉面6味混装1*5袋或10袋或24袋整箱批发包邮'],[46483],[9.9],[141],[126],126,,9.9,46483,460181.7
['懒人火锅450g牛肉小火锅网红速食重庆方便自煮自助荤菜自热火锅'],[497],[7.16],[142],[126],126,,7.16,497,3558.52
['【才圆】【买一送一】巴渝蜀懒人自热小火锅方便即食荤素牛肉米饭'],[11388],[9.8],[143],[126],126,,9.8,11388,111602.4
['【20袋36袋可选】老北京麻辣清真方便面每袋65g干吃面干脆面泡面'],[63512],[16.9],[144],[126],126,,16.9,63512,1073352.8
['重庆乌江涪陵脆口榨菜150g/袋22g/佐餐咸菜儿童榨菜块下饭开胃菜'],[2162],[8.9],[145],[126],126,,8.9,2162,19241.8
['双汇40g玉米热狗肠35g香辣香脆肠 香肠火腿肠烤肠 20支/40支/60支'],[27326],[19.6],[146],[126],126,,19.6,27326,535589.6
['【韩国进口】进口三养火鸡面多口味组合粉色奶油芝士面辣鸡面方便速食超辣拌面'],[5531],[12.5],[147],[126],126,,12.5,5531,69137.5
['正宗原味手抓饼面饼20片25片30片60g90g早餐饼速食煎饼商用家庭装'],[75507],[15.9],[148],[126],126,,15.9,75507,1200561.3
['乐麦点正宗台湾风味手抓饼50片包邮家庭装早餐煎面饼手爪撕饼包邮'],[610],[33.99],[149],[126],126,,33.99,610,20733.9
['【7仓发货】原味手抓饼面饼30片25片20片、60g90g手抓饼批发'],[223729],[15.36],[150],[126],126,,15.36,223729,3436477.44
['肯德基芙蓉蛋花汤即食紫菜汤蔬菜菠菜汤西红柿鸡蛋汤速食汤酸辣汤'],[22362],[9.06],[151],[126],126,,9.06,22362,202599.72
['海底捞自煮火锅400g方便速食自助加热网红小火锅懒人火锅生日礼物'],[14705],[23.8],[152],[126],126,,23.8,14705,349979
['【两份送200g曲奇】正文重庆酸辣粉10袋-3袋110g/袋手工红薯粉丝'],[92793],[7.9],[153],[126],126,,7.9,92793,733064.7
['小英斋嘉兴粽子蛋黄大肉粽特产团购批发真空10只装新鲜散装'],[2060],[13.9],[154],[126],126,,13.9,2060,28634
['【3斤9.9】龙口粉丝风味 粉丝批发 豌豆原料 粉丝馆 适合花甲粉丝'],[26387],[9.9],[155],[126],126,,9.9,26387,261231.3
['京辉清真方便面桶装泡面整箱批发红烧香辣麻辣香菇老坛酸菜牛肉面'],[35524],[9.9],[156],[126],126,,9.9,35524,351687.6
['新款木瓜丝木瓜干酱菜农家特产咸菜香辣下饭菜酱菜木瓜条350g包邮'],[977],[5.9],[157],[126],126,,5.9,977,5764.3
['正柳螺290克柳州螺蛳粉10包/5包/3包/1包/可选水煮型方便速食小吃'],[169690],[9.16],[158],[126],126,,9.16,169690,1554360.4
['今麦郎方便面大今野拉面红烧牛肉面114克*24/10袋清真整箱箱批发'],[33879],[16.8],[159],[126],126,,16.8,33879,569167.2
['丽卿牌直条形意大利面条意面套装意粉通心粉500g面酱套装送2叉'],[33537],[13.5],[160],[126],126,,13.5,33537,452749.5
['【白象】方便面牛面大骨面75g*24袋红烧香辣原汁泡面夜宵办公室'],[83910],[21.8],[161],[126],126,,21.8,83910,1829238
['火鸡面国产超辣一整箱30包10包5包可选韩国风味炸酱干拌面方便面'],[28576],[12.7],[162],[126],126,,12.7,28576,362915.2
['【坏单包赔】原味台湾手抓饼早餐速食面饼20片25片30片煎饼'],[2702],[15.8],[163],[126],126,,15.8,2702,42691.6
['【现做现卖】无添加宁波特产手工水磨年糕真空独立包装炒年糕白果'],[28584],[6.01],[164],[126],126,,6.01,28584,171789.84
['正宗柳州螺蛳粉董阿姨螺丝粉320g*5袋一箱装广西特产螺狮粉包邮'],[8726],[24.9],[165],[126],126,,24.9,8726,217277.4
['统一小当家干脆面整箱26g*44袋装混装干吃速食即食点心方便面包邮'],[13316],[8.5],[166],[126],126,,8.5,13316,113186
['海福盛速食粥冻干粥6杯装6种口味 早餐夜宵代餐粥 方便速食现煮粥'],[3567],[8.9],[167],[126],126,,8.9,3567,31746.3
['公仔面迷你碗面香港公仔碗仔面方便面小杯面6-18碗泡面整箱批发'],[11928],[14.5],[168],[126],126,,14.5,11928,172956
['橄榄菜500gX2/160g多规格下饭菜吃粥菜潮汕特产橄榄菜拌面咸酱菜'],[139],[7.48],[169],[126],126,,7.48,139,1039.72
['【乡盛】德州扒鸡400-450g*2只整鸡山东特产美食清真食品熟食肉类'],[10178],[19.9],[170],[126],126,,19.9,10178,202542.2
['今麦郎方便面大今野拉面老坛酸菜牛肉面118克*24袋速食泡面整箱'],[58562],[30.8],[171],[126],126,,30.8,58562,1803709.6
['白象大骨面原汁猪骨面75克*24袋整箱白象方便面袋装速食泡面批发'],[2437],[20.8],[172],[126],126,,20.8,2437,50689.6
['台福八宝粥320g*6/12罐装方便速食学生早餐营养粥批发整箱低价'],[15186],[15.9],[173],[126],126,,15.9,15186,241457.4
['【国圆】国产超辣火鸡面10包/5包速食泡面干拌拉面方便面'],[132340],[9.9],[174],[126],126,,9.9,132340,1310166
['荣庆和嘉兴粽子120g/只多规格蛋黄鲜肉粽叶端午节早餐手工棕团购'],[303895],[6.9],[175],[126],126,,6.9,303895,2096875.5
['幸运小熊火鸡面超辣140g*10/5/3 国产火鸡面方便面泡面零食'],[9709],[8.5],[176],[126],126,,8.5,9709,82526.5
['白象方便面老坛酸菜牛肉面袋装泡面整箱102g26包速食整箱批发包邮'],[22677],[30.8],[177],[126],126,,30.8,22677,698451.6
['宏绿自热米饭320g+泰国趣味果汁 3盒组合户外旅行盖浇饭速食食品'],[7538],[9.6],[178],[126],126,,9.6,7538,72364.8
['河南特产粉条5斤纯手工红薯 细粉 酸辣粉条纯地瓜粉条正宗无添加'],[48050],[15.9],[179],[126],126,,15.9,48050,763995
['(600克大份量)巴蜀自煮火锅懒人方便牛肉麻辣小火锅速热火锅'],[37870],[9.9],[180],[126],126,,9.9,37870,374913
['【山西特产】农家红薯粉条细粉条红苕3斤5斤装地瓜粉红薯细粉'],[8294],[5.91],[181],[126],126,,5.91,8294,49017.54
['特价荞麦面条无糖食品粗粮糖尿病人食品养生挂面批发冷面意大利面'],[52584],[8.9],[182],[126],126,,8.9,52584,467997.6
['懒人火锅450g速食冷水自煮自热方便即食重庆牛肉酸辣粉网红麻辣烫'],[1747],[7.21],[183],[126],126,,7.21,1747,12595.87
['【辣味客】正宗重庆酸辣粉252g*5袋 手工酸辣粉鲜粗粉方便面粉丝'],[60364],[15.9],[184],[126],126,,15.9,60364,959787.6
['宜美多正宗台湾风味手抓饼面饼批发商业装商用30片包邮90克煎饼皮'],[8522],[9.6],[185],[126],126,,9.6,8522,81811.2
['【送叉子品质升级】火鸡面超辣火鸡面炸酱面方便面整箱零食批发'],[230660],[9.5],[186],[126],126,,9.5,230660,2191270
['厂家直供好易鲜黄花鱼罐头五香香辣两种口味小黄鱼即食海鲜下饭菜'],[859],[9.9],[187],[126],126,,9.9,859,8504.1
['康师傅好滋味方便面10-24袋可选红烧香辣老坛葱香5连包泡面'],[10958],[19.9],[188],[126],126,,19.9,10958,218064.2
['新日期康师傅方便面经典红烧牛肉面100g*24包 袋装泡面整箱批发'],[1944],[50.8],[189],[126],126,,50.8,1944,98755.2
['【1-3盒装特价】自热螺蛳粉柳州正宗螺丝粉懒人速食小火锅非冲泡'],[6535],[11.9],[190],[126],126,,11.9,6535,77766.5
['30g*8/15/25/40/60支香辣香脆肠玉米热狗肠脆脆肠泡面搭档火腿肠'],[2720],[8.86],[191],[126],126,,8.86,2720,24099.2
['海福盛6桶私房酸菜香辣牛肉面fd冻干面非油炸泡面方便面冲泡速食'],[3796],[29.9],[192],[126],126,,29.9,3796,113500.4
['【20人份意面】丽歌速食意大利面条2kg+黑胡椒酱汁320g家庭套餐'],[4352],[9.9],[193],[126],126,,9.9,4352,43084.8
['【亏本特价】正宗广西特产柳州螺蛳粉300g*5多规格网红螺丝粉包邮'],[2931],[20.9],[194],[126],126,,20.9,2931,61257.9
['康师傅方便面24袋装整箱批发红烧香辣老坛牛肉面劲爽混搭泡面整箱'],[7605],[10.8],[195],[126],126,,10.8,7605,82134
['【特价抢666份送叉勺套装】火鸡面国产超辣一箱干拌面韩国140g/包'],[23878],[9.89],[196],[126],126,,9.89,23878,236153.42
['涪陵榨菜咸菜下饭菜50g*50袋/200袋泡菜干菜酱菜榨菜咸菜小菜凉菜'],[63343],[16.8],[197],[126],126,,16.8,63343,1064162.4
['干吃汤圆麻薯2000g糯米糍粑零食小吃糕点水果麻薯驴打滚混装点心'],[14482],[6.86],[198],[126],126,,6.86,14482,99346.52
['500份卖完涨价溏心无铅松花蛋(60-80)g*20/10枚河南特产皮蛋鸭蛋'],[1448],[20.9],[199],[126],126,,20.9,1448,30263.2
['【买3送2 买2送1】易利豆豉带鱼罐头140g微辣海鲜即食鱼罐头食品'],[33309],[10.5],[200],[126],126,,10.5,33309,349744.5
['【亏本冲量】德州扒鸡熟食烧鸡500g山东特产下酒菜零食开袋即食'],[16210],[12.5],[201],[126],126,,12.5,16210,202625
['南沅红江西米粉干10斤米线粗南昌炒粉酸辣螺蛳正宗手工纯大米米粉'],[8133],[29.9],[202],[126],126,,29.9,8133,243176.7
['魔法士干脆面60袋装整箱混搭膨化零食品干吃即食方便面魔法师批发'],[8147],[22.9],[203],[126],126,,22.9,8147,186566.3
['【下饭外婆菜】湖南农家自制瓶装下饭菜饭扫光酱菜咸菜酸豆角450'],[12375],[9.8],[204],[126],126,,9.8,12375,121275
['【特价冲量】自热米饭户外方便速食自加热饭320g/盒 单盒装 4盒装'],[27843],[9.9],[205],[126],126,,9.9,27843,275645.7
['粮全其美手抓饼面饼【周杰伦代言】原味20片100g正宗台湾早餐饼'],[75020],[32.9],[206],[126],126,,32.9,75020,2468158
['【全巧克力口味】常记掌心脆方便面整箱迷你干吃面零食点心干脆面'],[19581],[3.8],[207],[126],126,,3.8,19581,74407.8
['柳柳老牌鲜香甜柳州正宗螺蛳粉米粉米线方便面速食300g*4包螺丝粉'],[14588],[19.9],[208],[126],126,,19.9,14588,290301.2
['9斤大碗面整箱面饼商用面条麻辣烫专用面火锅面 非油炸散装方便面'],[36395],[39.8],[209],[126],126,,39.8,36395,1448521
['日清合味道10口味12杯海鲜味方便面速食食品泡面桶装整箱宵夜批发'],[148],[26.9],[210],[126],126,,26.9,148,3981.2
['【鼎螺鲜】柳州正宗螺蛳粉300g*5包米线特产'],[10931],[8.9],[211],[126],126,,8.9,10931,97285.9
"['【8个口味,默认红烧】康师傅红烧牛肉面12桶装泡面方便面批发']",[16686],[40.0],[212],[126],126,,40.0,16686,667440
['【5-6月新货】银鹭八宝粥好粥道280g*12罐/6罐黑米红豆燕麦紫薯粥'],[24760],[20.9],[213],[126],126,,20.9,24760,517484
['【3罐豆豉鲮鱼】金银花牌豆豉鲮鱼鱼罐头鱼下酒伴饭148g'],[8207],[13.6],[214],[126],126,,13.6,8207,111615.2
['【不纯包退】红薯粉条粉丝农家手工地瓜红苕粉条细粉条多规格可选'],[8606],[7.8],[215],[126],126,,7.8,8606,67126.8
['【36包/20包】老北京清真方便面65g/包 泡面干吃面整箱批发油炸型'],[36634],[16.9],[216],[126],126,,16.9,36634,619114.6
['【19.9抢3罐带鱼罐头】厂家直供 带鱼中段罐头3罐美味下饭熟食'],[4907],[19.9],[217],[126],126,,19.9,4907,97649.3
['手工糯米糍粑年糕重庆四川湖南陕西贵州江西福建广西恩施利川特产'],[4914],[8.72],[218],[126],126,,8.72,4914,42850.08
['【妈妈的味道】苏伯蛋花汤6g*20/40西红柿紫菜速食汤懒人即食佐餐'],[32867],[12.8],[219],[126],126,,12.8,32867,420697.6
['【南街村北京方便面整箱 】65g*20/36袋 老北京方便面干吃面泡面'],[13823],[19.9],[220],[126],126,,19.9,13823,275077.7
['雪霸王窝窝头60个/1440g 玉米荞麦包杂粮窝窝面食'],[4880],[19.9],[221],[126],126,,19.9,4880,97112
['9斤大碗面整箱非油炸面饼面条8斤新鲜散装方便面麻辣烫面火锅面条'],[3367],[38.0],[222],[126],126,,38.0,3367,127946
['兴利速食汤6克*6包/38包紫菜蛋花汤菠菜汤芙蓉鲜蔬汤早餐速食食品'],[7494],[9.8],[223],[126],126,,9.8,7494,73441.2
['[买1送1 买2送2] 豆豉带鱼罐头香辣即食罐头鱼150g海鲜食品下饭菜'],[13561],[13.9],[224],[126],126,,13.9,13561,188497.9
['【活动999份 送叉勺】火鸡面超辣国产30包20包一整箱方便面炸酱面'],[19582],[5.4],[225],[126],126,,5.4,19582,105742.8
['冰袋番茄酱纸袋速冻手抓饼面饼面饼正宗原味手抓饼面饼60克90克'],[27092],[14.8],[226],[126],126,,14.8,27092,400961.6
['免煮干凉皮 干面皮5斤装 方便速食 农家自制河南特产'],[6874],[15.9],[227],[126],126,,15.9,6874,109296.6
['【韩国进口】韩国进口三养超辣火鸡面140g*5/10/15包方便面干拌面炸酱面芝士面'],[19322],[23.9],[228],[126],126,,23.9,19322,461795.8
['河南特产北舞渡胡辣汤木耳牛肉味冷饭店胡辣汤258g北方小吃包邮'],[117],[8.72],[229],[126],126,,8.72,117,1020.24
['重庆懒人火锅自热火锅麻辣小火锅速食冷水自煮自助方便微火锅不辣'],[16011],[9.8],[230],[126],126,,9.8,16011,156907.8
['【正宗陕西味】原味姥姥擀面皮5袋-2袋每袋280g陕西岐山特产凉皮'],[17287],[11.2],[231],[126],126,,11.2,17287,193614.4
['康师傅方便面劲爽拉面酸菜香辣红烧牛肉面袋装泡面整箱24包批发'],[4179],[32.8],[232],[126],126,,32.8,4179,137071.2
['渝心懒人火锅麻辣重庆巴蜀自煮火锅方便冷水自助串串即食自热火锅'],[28676],[12.6],[233],[126],126,,12.6,28676,361317.6
['【四小姐】掌心脆90袋/30袋零食干吃面火鸡面9味混合多规格任选'],[28964],[10.8],[234],[126],126,,10.8,28964,312811.2
['【买三斤送一斤】农家手工白米粽500g端午节原味糯米清水粽子'],[1459],[11.6],[235],[126],126,,11.6,1459,16924.4
['【加量不加价】常记掌心脆干脆面50包/20包'],[10393],[9.2],[236],[126],126,,9.2,10393,95615.6
['超红超细上色不辣辣椒面辣椒粉烤面筋凉皮红油500g包邮'],[3],[8.8],[1],[127],127,,8.8,3,26.4
['湘西外婆菜干湖南特产开瓶即食下饭菜瓶装咸菜280g-1068g'],[39382],[11.9],[2],[127],127,,11.9,39382,468645.8
['【新品上市】1斤广西天然八角大料大茴香厨房火锅调料卤料小吃料'],[801],[14.9],[3],[127],127,,14.9,801,11934.9
['正宗印度魔鬼辣椒粉 超辣魔鬼辣变态辣高辣印度进口切段切丝中粗'],[65939],[9.9],[4],[127],127,,9.9,65939,652796.1
['【送辣椒】四川青花椒粒500g麻椒粒藤椒特麻青麻椒干青花椒鱼调料'],[18601],[5.6],[5],[127],127,,5.6,18601,104165.6
['23包*15g 炖肉卤水料包万能卤料包五香卤肉猪蹄猪头肉香料包调料'],[109056],[7.8],[6],[127],127,,7.8,109056,850636.8
['【辣椒干特辣魔鬼椒】【香辣朝天椒】500g辣椒粉粗中细粉油泼辣子'],[20],[7.97],[7],[127],127,,7.97,20,159.4
['盐食盐卫群食用盐加碘食盐碘盐未加碘无碘盐细盐井矿盐深井盐'],[54821],[7.8],[8],[127],127,,7.8,54821,427603.8
['【印度进口】特辣干辣椒 超辣印度椒魔鬼椒 香辣巨辣油泼辣子 小干红250克~5斤'],[25640],[6.94],[9],[127],127,,6.94,25640,177941.6
['四川汉源大红袍花椒250g/500g麻椒红花椒粒 花椒粉 火锅调料包邮'],[21158],[6.5],[10],[127],127,,6.5,21158,137527
['【送研磨器可选】白胡椒粒白胡椒粉黑胡椒碎颗粒黑胡椒粉50g~500g'],[9578],[3.84],[11],[127],127,,3.84,9578,36779.52
['寿司工具套装初学者 做寿司材料食材全套 紫菜包饭竹帘海苔醋700g'],[38529],[16.6],[12],[127],127,,16.6,38529,639581.4
['【辣椒粉】辣椒面500g中辣特辣粗中粗粉油泼辣椒油烧烤调料蘸料'],[21],[10.9],[13],[127],127,,10.9,21,228.9
['【武陵椿】重庆麻辣豆豉四川味香辣开袋即食下饭菜豆鼓特产豆豉酱'],[50387],[8.79],[14],[127],127,,8.79,50387,442901.73
['【特价5000件】2018新货四川金阳特麻青麻椒花椒批发干花椒粒粉'],[10526],[8.14],[15],[127],127,,8.14,10526,85681.64
['【辣度可选】特辣超辣干辣椒微辣500克/100克可选红干辣椒小米椒'],[14432],[4.5],[16],[127],127,,4.5,14432,64944
['重庆涪陵榨菜丝50g*50袋-200袋泡菜酱菜榨菜咸菜盐菜儿童下饭凉菜'],[36124],[15.5],[17],[127],127,,15.5,36124,559922
['4斤10袋装 云南特产老土罐酸腌菜咸菜下饭菜农家老坛酸菜米线佐料'],[20652],[16.05],[18],[127],127,,16.05,20652,331464.6
['宏福秘制烧烤调料韩式烤肉蘸料火锅料烤冷面撒料羊肉串烤鱼调味料'],[107],[5.9],[19],[127],127,,5.9,107,631.3
['四川大红袍花椒粒500克藤椒麻椒花椒粉特麻食用花椒粒火锅调料'],[27232],[6.5],[20],[127],127,,6.5,27232,177008
['5袋足足2斤云南特产老土罐老坛酸菜咸菜腌菜下饭菜200g-2斤调味料'],[14798],[4.29],[21],[127],127,,4.29,14798,63483.42
['秘制烧烤调料烧烤粉烧烤料烤肉蘸料孜然粉撒料腌料羊肉串油炸涮料'],[31015],[11.8],[22],[127],127,,11.8,31015,365977
['八角八角粉香叶香叶粉桂皮桂皮粉黑胡椒肉蔻小茴香砂仁香果香料'],[17999],[4.9],[23],[127],127,,4.9,17999,88195.1
['【一份5斤】云南古法老冰糖弥勒傣族纯手工多晶黄冰糖敲小块冰糖'],[12490],[4.8],[24],[127],127,,4.8,12490,59952
['【印度魔鬼椒】【朝天椒】辣椒干特辣辣椒干批发红辣椒粉辣椒段'],[190],[6.9],[25],[127],127,,6.9,190,1311
['贵州特产老干妈香辣菜60g*10袋装泡菜清粥下饭菜咸菜榨菜佐餐包邮'],[10703],[12.5],[26],[127],127,,12.5,10703,133787.5
['纯石磨  芝麻酱  花生酱  黑芝麻酱  农家正宗热干面凉皮火锅酱料'],[56815],[10.9],[27],[127],127,,10.9,56815,619283.5
['秘制卤料包卤料调料28g*5包/30包多规格荤素卤肉料卤水料调料品'],[14564],[5.46],[28],[127],127,,5.46,14564,79519.44
['特辣朝天椒100~500g辣椒段辣椒面辣椒丝小米椒红干辣椒超辣印度椒'],[88681],[4.9],[29],[127],127,,4.9,88681,434536.9
['辣椒粉辣椒面 中辣特辣500g 细粉 中粗粉 粗粉 农家自制辣椒干'],[17922],[5.1],[30],[127],127,,5.1,17922,91402.2
['孜然粉黑胡椒美味椒盐花椒粉白胡椒辣椒五香粉烧烤料调料烤肉套装'],[667],[11.0],[31],[127],127,,11.0,667,7337
['简盛香港橄榄菜450g *5早餐下菜吃粥美食下饭泡菜佐餐 潮汕特产'],[10071],[38.0],[32],[127],127,,38.0,10071,382698
